filename,width,height,class,xmin,ymin,xmax,ymax
tire_206.jpg,240,180,tire,1,8,95,91
tire_207.jpg,225,225,tire,94,84,167,170
tire_209.jpg,277,182,tire,54,32,94,63
tire_209.jpg,277,182,tire,62,5,103,34
tire_209.jpg,277,182,tire,99,18,139,51
tire_209.jpg,277,182,tire,98,30,140,67
tire_209.jpg,277,182,tire,2,34,47,52
tire_209.jpg,277,182,tire,12,45,57,64
tire_209.jpg,277,182,tire,43,13,67,49
tire_209.jpg,277,182,tire,177,109,222,143
tire_209.jpg,277,182,tire,234,103,277,139
tire_209.jpg,277,182,tire,232,127,277,157
tire_209.jpg,277,182,tire,189,42,228,58
tire_209.jpg,277,182,tire,219,32,251,55
tire_209.jpg,277,182,tire,215,58,257,74
tire_209.jpg,277,182,tire,212,69,256,86
tire_209.jpg,277,182,tire,210,80,249,97
tire_209.jpg,277,182,tire,207,93,252,112
tire_209.jpg,277,182,tire,209,105,254,126
tire_209.jpg,277,182,tire,230,140,277,168
tire_211.jpg,300,168,tire,1,20,300,167
tire_212.jpg,240,180,tire,1,127,160,180
tire_212.jpg,240,180,tire,29,90,187,166
tire_212.jpg,240,180,tire,66,57,199,111
tire_212.jpg,240,180,tire,1,16,108,79
tire_212.jpg,240,180,tire,63,6,173,68
tire_212.jpg,240,180,tire,100,32,213,70
tire_213.jpg,1200,630,tire,58,1,577,333
tire_213.jpg,1200,630,tire,76,116,561,450
tire_213.jpg,1200,630,tire,354,260,652,523
tire_213.jpg,1200,630,tire,201,344,576,613
tire_214.jpg,300,168,tire,225,120,255,140
tire_214.jpg,300,168,tire,281,107,300,136
tire_214.jpg,300,168,tire,266,120,285,137
tire_214.jpg,300,168,tire,185,117,214,139
tire_214.jpg,300,168,tire,208,113,235,125
tire_214.jpg,300,168,tire,142,118,167,135
tire_214.jpg,300,168,tire,111,109,136,129
tire_214.jpg,300,168,tire,82,99,110,122
tire_214.jpg,300,168,tire,57,96,89,128
tire_214.jpg,300,168,tire,35,95,67,120
tire_214.jpg,300,168,tire,1,99,31,124
tire_214.jpg,300,168,tire,20,89,50,104
tire_214.jpg,300,168,tire,183,105,202,117
tire_214.jpg,300,168,tire,148,108,174,123
tire_214.jpg,300,168,tire,170,97,190,112
tire_214.jpg,300,168,tire,121,94,143,112
tire_215.jpg,259,194,tire,1,26,258,194
tire_215.jpg,259,194,tire,1,6,238,53
tire_217.jpg,275,183,tire,122,29,253,182
tire_217.jpg,275,183,tire,70,13,180,175
tire_218.jpg,872,580,tire,265,237,459,410
tire_219.jpg,254,198,tire,89,66,157,174
tire_219.jpg,254,198,tire,129,80,212,175
tire_22.jpg,900,573,tire,268,265,467,469
tire_22.jpg,900,573,tire,555,229,826,497
tire_22.jpg,900,573,tire,679,193,900,403
tire_22.jpg,900,573,tire,461,197,588,335
tire_22.jpg,900,573,tire,84,340,293,500
tire_22.jpg,900,573,tire,154,149,348,348
tire_22.jpg,900,573,tire,103,177,289,363
tire_22.jpg,900,573,tire,298,160,455,322
tire_22.jpg,900,573,tire,392,64,559,220
tire_221.jpg,297,170,tire,170,87,238,145
tire_221.jpg,297,170,tire,220,121,283,169
tire_221.jpg,297,170,tire,90,93,149,149
tire_221.jpg,297,170,tire,181,65,230,91
tire_221.jpg,297,170,tire,66,38,116,73
tire_221.jpg,297,170,tire,1,95,58,134
tire_221.jpg,297,170,tire,65,70,93,129
tire_221.jpg,297,170,tire,261,39,286,59
tire_221.jpg,297,170,tire,269,26,297,43
tire_221.jpg,297,170,tire,168,14,196,38
tire_221.jpg,297,170,tire,207,6,237,21
tire_221.jpg,297,170,tire,203,27,232,53
tire_221.jpg,297,170,tire,105,55,148,92
tire_221.jpg,297,170,tire,7,70,69,97
tire_23.jpg,275,183,tire,102,90,199,152
tire_25.jpg,268,188,tire,206,146,245,184
tire_25.jpg,268,188,tire,193,116,229,148
tire_25.jpg,268,188,tire,161,157,210,186
tire_25.jpg,268,188,tire,192,145,228,162
tire_25.jpg,268,188,tire,169,110,199,147
tire_25.jpg,268,188,tire,253,95,268,119
tire_26.jpg,183,275,tire,1,1,183,273
tire_27.jpg,277,182,tire,137,83,205,143
tire_27.jpg,277,182,tire,100,34,158,81
tire_27.jpg,277,182,tire,164,39,240,82
tire_27.jpg,277,182,tire,154,66,219,93
tire_27.jpg,277,182,tire,166,80,225,127
tire_27.jpg,277,182,tire,13,28,78,84
tire_27.jpg,277,182,tire,1,67,49,99
tire_27.jpg,277,182,tire,1,93,57,123
tire_27.jpg,277,182,tire,33,70,100,122
tire_27.jpg,277,182,tire,53,105,109,147
tire_27.jpg,277,182,tire,56,69,113,122
tire_28.jpg,275,183,tire,47,7,275,182
tire_29.jpg,260,194,tire,46,12,103,63
tire_30.jpg,1280,853,tire,138,370,1076,841
tire_30.jpg,1280,853,tire,255,82,1017,440
tire_30.jpg,1280,853,tire,1070,360,1280,787
tire_32.jpg,1280,853,tire,308,355,933,693
tire_33.jpg,275,183,tire,190,41,275,117
tire_33.jpg,275,183,tire,171,1,248,57
tire_33.jpg,275,183,tire,122,75,191,136
tire_33.jpg,275,183,tire,109,57,173,121
tire_33.jpg,275,183,tire,37,21,107,71
tire_33.jpg,275,183,tire,88,23,142,70
tire_33.jpg,275,183,tire,109,1,154,37
tire_33.jpg,275,183,tire,1,1,87,31
tire_33.jpg,275,183,tire,158,139,268,183
tire_34.jpg,259,194,tire,85,49,193,84
tire_34.jpg,259,194,tire,78,81,200,164
tire_37.jpg,275,183,tire,134,133,243,183
tire_37.jpg,275,183,tire,118,84,188,123
tire_37.jpg,275,183,tire,133,61,198,92
tire_37.jpg,275,183,tire,137,2,182,19
tire_37.jpg,275,183,tire,150,91,226,137
tire_41.jpg,301,167,tire,12,42,198,167
tire_41.jpg,301,167,tire,117,56,294,167
tire_42.jpg,300,168,tire,1,28,119,142
tire_42.jpg,300,168,tire,160,23,290,142
tire_43.jpg,354,142,tire,31,6,153,93
tire_43.jpg,354,142,tire,143,31,292,78
tire_43.jpg,354,142,tire,63,74,167,142
tire_43.jpg,354,142,tire,98,75,286,142
tire_43.jpg,354,142,tire,209,11,320,79
tire_47.jpg,259,194,tire,134,139,186,181
tire_47.jpg,259,194,tire,129,124,185,142
tire_47.jpg,259,194,tire,152,69,208,121
tire_47.jpg,259,194,tire,119,40,171,82
tire_47.jpg,259,194,tire,125,11,162,41
tire_47.jpg,259,194,tire,107,15,151,44
tire_47.jpg,259,194,tire,33,23,76,46
tire_47.jpg,259,194,tire,33,48,93,76
tire_47.jpg,259,194,tire,31,62,86,92
tire_47.jpg,259,194,tire,40,71,90,113
tire_47.jpg,259,194,tire,38,99,105,132
tire_47.jpg,259,194,tire,32,148,95,194
tire_47.jpg,259,194,tire,1,141,33,194
tire_47.jpg,259,194,tire,96,82,138,103
tire_47.jpg,259,194,tire,99,89,150,116
tire_47.jpg,259,194,tire,79,46,120,84
tire_49.jpg,266,189,tire,59,71,137,141
tire_49.jpg,266,189,tire,85,97,165,171
tire_49.jpg,266,189,tire,18,76,86,118
tire_49.jpg,266,189,tire,121,58,183,101
tire_49.jpg,266,189,tire,82,48,133,102
tire_5.jpg,276,183,tire,129,64,180,100
tire_5.jpg,276,183,tire,9,57,64,93
tire_50.jpg,259,194,tire,81,150,139,194
tire_50.jpg,259,194,tire,79,60,127,79
tire_50.jpg,259,194,tire,80,77,130,93
tire_50.jpg,259,194,tire,81,89,130,109
tire_50.jpg,259,194,tire,190,41,223,89
tire_50.jpg,259,194,tire,185,160,250,191
tire_50.jpg,259,194,tire,185,144,248,170
tire_50.jpg,259,194,tire,188,133,254,158
tire_50.jpg,259,194,tire,134,150,187,174
tire_50.jpg,259,194,tire,33,92,64,107
tire_51.jpg,259,194,tire,207,147,222,157
tire_51.jpg,259,194,tire,235,181,245,191
tire_51.jpg,259,194,tire,240,176,251,185
tire_51.jpg,259,194,tire,67,142,76,151
tire_51.jpg,259,194,tire,216,134,222,142
tire_51.jpg,259,194,tire,145,181,155,189
tire_52.jpg,284,177,tire,3,1,284,128
tire_52.jpg,284,177,tire,1,57,284,176
tire_53.jpg,276,183,tire,55,84,173,136
tire_54.jpg,259,194,tire,45,115,231,194
tire_57.jpg,290,174,tire,109,123,159,174
tire_57.jpg,290,174,tire,169,132,196,166
tire_57.jpg,290,174,tire,220,18,245,59
tire_57.jpg,290,174,tire,73,55,91,88
tire_57.jpg,290,174,tire,59,90,76,125
tire_57.jpg,290,174,tire,218,59,244,96
tire_57.jpg,290,174,tire,187,127,213,169
tire_57.jpg,290,174,tire,49,123,85,135
tire_57.jpg,290,174,tire,46,133,87,149
tire_57.jpg,290,174,tire,44,146,90,167
tire_57.jpg,290,174,tire,74,91,89,125
tire_57.jpg,290,174,tire,60,51,76,84
tire_57.jpg,290,174,tire,47,89,63,124
tire_57.jpg,290,174,tire,35,89,52,124
tire_57.jpg,290,174,tire,23,90,40,125
tire_57.jpg,290,174,tire,10,87,27,122
tire_57.jpg,290,174,tire,13,50,30,86
tire_57.jpg,290,174,tire,27,56,41,87
tire_57.jpg,290,174,tire,39,56,52,89
tire_57.jpg,290,174,tire,49,55,62,90
tire_57.jpg,290,174,tire,80,16,92,47
tire_57.jpg,290,174,tire,68,18,80,46
tire_57.jpg,290,174,tire,54,16,67,48
tire_57.jpg,290,174,tire,41,18,55,53
tire_57.jpg,290,174,tire,30,16,44,54
tire_57.jpg,290,174,tire,19,14,31,52
tire_57.jpg,290,174,tire,8,15,21,49
tire_57.jpg,290,174,tire,239,25,258,60
tire_57.jpg,290,174,tire,255,25,270,62
tire_57.jpg,290,174,tire,267,28,281,65
tire_57.jpg,290,174,tire,234,64,253,98
tire_57.jpg,290,174,tire,244,67,265,100
tire_57.jpg,290,174,tire,257,72,275,103
tire_57.jpg,290,174,tire,269,71,286,103
tire_57.jpg,290,174,tire,217,94,235,129
tire_57.jpg,290,174,tire,231,98,246,133
tire_57.jpg,290,174,tire,243,100,259,135
tire_57.jpg,290,174,tire,255,104,272,139
tire_57.jpg,290,174,tire,199,95,217,126
tire_57.jpg,290,174,tire,185,94,201,127
tire_57.jpg,290,174,tire,146,93,159,130
tire_57.jpg,290,174,tire,154,57,166,93
tire_57.jpg,290,174,tire,160,23,172,56
tire_57.jpg,290,174,tire,134,17,148,52
tire_57.jpg,290,174,tire,121,19,134,53
tire_57.jpg,290,174,tire,119,55,133,90
tire_6.jpg,299,169,tire,42,15,299,168
tire_64.jpg,259,194,tire,99,5,259,193
tire_64.jpg,259,194,tire,1,121,92,194
tire_64.jpg,259,194,tire,1,66,44,122
tire_64.jpg,259,194,tire,1,2,45,65
tire_64.jpg,259,194,tire,167,5,244,54
tire_65.jpg,299,168,tire,1,1,299,168
tire_66.jpg,259,194,tire,124,69,181,110
tire_66.jpg,259,194,tire,71,84,133,129
tire_66.jpg,259,194,tire,118,113,189,171
tire_66.jpg,259,194,tire,91,70,143,100
tire_68.jpg,630,420,tire,291,68,579,407
tire_68.jpg,630,420,tire,173,31,433,380
tire_69.jpg,194,259,tire,16,164,71,230
tire_69.jpg,194,259,tire,99,90,115,107
tire_69.jpg,194,259,tire,113,90,129,109
tire_69.jpg,194,259,tire,107,79,124,94
tire_69.jpg,194,259,tire,126,91,146,108
tire_7.jpg,284,177,tire,60,36,169,69
tire_7.jpg,284,177,tire,55,65,171,99
tire_7.jpg,284,177,tire,57,93,163,127
tire_7.jpg,284,177,tire,54,117,166,153
tire_7.jpg,284,177,tire,58,144,172,177
tire_7.jpg,284,177,tire,1,113,56,171
tire_71.jpg,282,179,tire,84,73,134,144
tire_73.jpg,276,183,tire,56,78,126,161
tire_73.jpg,276,183,tire,86,86,150,162
tire_73.jpg,276,183,tire,118,50,190,163
tire_73.jpg,276,183,tire,95,39,156,93
tire_73.jpg,276,183,tire,136,19,190,67
tire_74.jpg,275,183,tire,80,66,145,139
tire_74.jpg,275,183,tire,140,70,190,137
tire_74.jpg,275,183,tire,107,53,157,87
tire_75.jpg,259,194,tire,1,31,151,193
tire_75.jpg,259,194,tire,134,95,248,194
tire_76.jpg,259,194,tire,99,117,169,151
tire_76.jpg,259,194,tire,100,145,171,171
tire_76.jpg,259,194,tire,101,163,167,192
tire_76.jpg,259,194,tire,153,125,210,178
tire_76.jpg,259,194,tire,174,106,221,152
tire_76.jpg,259,194,tire,96,100,153,129
tire_76.jpg,259,194,tire,60,129,89,178
tire_76.jpg,259,194,tire,24,173,90,194
tire_76.jpg,259,194,tire,174,46,207,69
tire_76.jpg,259,194,tire,229,90,259,120
tire_76.jpg,259,194,tire,218,64,258,101
tire_76.jpg,259,194,tire,222,44,251,63
tire_76.jpg,259,194,tire,145,58,184,86
tire_76.jpg,259,194,tire,110,75,149,102
tire_77.jpg,259,194,tire,200,69,243,116
tire_77.jpg,259,194,tire,192,31,231,69
tire_77.jpg,259,194,tire,58,154,116,188
tire_77.jpg,259,194,tire,83,127,135,159
tire_77.jpg,259,194,tire,96,132,147,176
tire_77.jpg,259,194,tire,84,98,148,150
tire_77.jpg,259,194,tire,51,76,109,112
tire_77.jpg,259,194,tire,20,143,99,171
tire_77.jpg,259,194,tire,26,130,90,154
tire_77.jpg,259,194,tire,23,110,88,138
tire_77.jpg,259,194,tire,30,94,94,119
tire_77.jpg,259,194,tire,1,123,53,149
tire_79.jpg,275,183,tire,67,126,147,183
tire_79.jpg,275,183,tire,188,35,218,92
tire_79.jpg,275,183,tire,167,36,200,91
tire_80.jpg,240,180,tire,153,56,240,151
tire_80.jpg,240,180,tire,105,42,192,139
tire_80.jpg,240,180,tire,12,69,97,156
tire_80.jpg,240,180,tire,41,56,114,148
tire_80.jpg,240,180,tire,67,18,145,54
tire_80.jpg,240,180,tire,9,1,85,47
tire_80.jpg,240,180,tire,1,9,70,67
tire_84.jpg,259,194,tire,102,1,214,39
tire_84.jpg,259,194,tire,108,21,224,80
tire_84.jpg,259,194,tire,124,66,230,114
tire_84.jpg,259,194,tire,123,102,236,145
tire_84.jpg,259,194,tire,8,87,81,155
tire_87.jpg,300,168,tire,77,1,276,166
tire_88.jpg,196,257,tire,6,152,196,256
tire_89.jpg,259,194,tire,221,99,241,114
tire_89.jpg,259,194,tire,154,107,175,124
tire_89.jpg,259,194,tire,172,108,190,125
tire_89.jpg,259,194,tire,138,93,155,108
tire_89.jpg,259,194,tire,124,87,143,101
tire_89.jpg,259,194,tire,65,110,93,122
tire_89.jpg,259,194,tire,105,110,133,125
tire_89.jpg,259,194,tire,206,96,224,113
tire_89.jpg,259,194,tire,142,132,170,143
tire_89.jpg,259,194,tire,149,124,178,138
tire_9.jpg,300,168,tire,51,113,138,168
tire_9.jpg,300,168,tire,3,96,94,132
tire_9.jpg,300,168,tire,95,108,166,145
tire_9.jpg,300,168,tire,170,120,208,140
tire_9.jpg,300,168,tire,126,72,174,94
tire_9.jpg,300,168,tire,45,72,110,96
tire_9.jpg,300,168,tire,7,127,89,152
tire_9.jpg,300,168,tire,12,147,96,165
tire_9.jpg,300,168,tire,1,76,53,105
tire_9.jpg,300,168,tire,82,67,126,96
tire_9.jpg,300,168,tire,168,57,208,75
tire_9.jpg,300,168,tire,113,52,154,66
tire_91.jpg,710,532,tire,1,4,708,532
tire_93.jpg,300,168,tire,1,42,232,166
tire_93.jpg,300,168,tire,82,40,296,168
tire_93.jpg,300,168,tire,1,1,102,140
tire_93.jpg,300,168,tire,2,1,161,120
tire_93.jpg,300,168,tire,92,1,285,125
tire_95.jpg,394,128,tire,163,85,208,121
tire_95.jpg,394,128,tire,200,100,237,124
tire_95.jpg,394,128,tire,23,86,60,102
tire_95.jpg,394,128,tire,88,87,133,118
tire_96.jpg,300,168,tire,52,86,166,152
tire_96.jpg,300,168,tire,161,81,251,125
tire_96.jpg,300,168,tire,7,58,102,104
tire_97.jpg,275,183,tire,101,80,169,179
tire_97.jpg,275,183,tire,156,17,275,131
tire_98.jpg,275,183,tire,25,31,164,176
tire_99.jpg,275,183,tire,1,145,58,169
tire_99.jpg,275,183,tire,30,128,78,164
tire_99.jpg,275,183,tire,53,115,95,151
tire_99.jpg,275,183,tire,29,102,70,128
tire_99.jpg,275,183,tire,50,76,92,106
tire_99.jpg,275,183,tire,81,65,127,116
tire_99.jpg,275,183,tire,105,120,148,143
tire_99.jpg,275,183,tire,19,90,49,129
tire_99.jpg,275,183,tire,110,106,149,127
